IMDb ID	Title	Year	Language(s)
tt0584196	Sea Cruise	1987	N/A
tt0504463	Weird Science	1987	English
tt0092603	Babette's Feast	1987	Danish, Swedish, French, Italian, English
tt0094332	The Witches of Eastwick	1987	English
tt0504431	Prime Time	1987	English
tt0093779	The Princess Bride	1987	English
tt0504438	Something's Wrong with Me	1987	English
tt0093748	Planes, Trains & Automobiles	1987	English
tt0584155	Jesse's Girl	1987	English
tt0504454	Try to Remember: Part 1	1987	English
tt0504462	Wedding Bell Blues	1987	English
tt0093978	A Chinese Ghost Story	1987	Cantonese
tt0093940	September	1987	English, French
tt0584163	Knock Yourself Out	1987	N/A
tt0093693	Overboard	1987	English, French, Portuguese
tt0093036	Flowers in the Attic	1987	English
tt0093437	The Lost Boys	1987	English
